date;Brazil;China;Colombia;France;Ghana;India;Indonesia;Japan;Netherlands;Senegal;Singapore;Switzerland;United States
1960-01-01;0.0;0.0;0.0581407628204986;0.04139935755184301;0.0;0.0178326474622805;0.395904436860068;0.0357451152535917;0.023239436619722102;0.0;0.0;0.014388048897423702;0.014579759862778601
1960-02-01;0.0;0.0;0.06019835796586302;0.03994979529374209;0.0;0.01780661147654171;0.37432234340534765;0.037240073803126175;0.022392516373768045;0.0;0.00033333333333343583;0.01472686972707081;0.014257049997253076
1960-03-01;0.0;0.0;0.062255953111227454;0.03850023303564117;0.0;0.017780575490802916;0.3527402499506273;0.038735032352660646;0.021545596127813985;0.0;0.0006666666666668717;0.015065690556717918;0.01393434013172755
1960-04-01;0.0;0.0;0.06431354825659188;0.037050670777540255;0.0;0.017754539505064122;0.33115815649590696;0.040229990902195124;0.020698675881859925;0.0;0.0010000000000003075;0.015404511386365026;0.013611630266202025
1960-05-01;0.0;0.0;0.06637114340195631;0.03560110851943934;0.0;0.017728503519325332;0.3095760630411867;0.041724949451729595;0.01985175563590587;0.0;0.0013333333333337433;0.015743332216012134;0.013288920400676502
1960-06-01;0.0;0.0;0.06842873854732073;0.03415154626133842;0.0;0.017702467533586543;0.28799396958646634;0.043219908001264074;0.01900483538995181;0.0;0.0016666666666671792;0.016082153045659242;0.012966210535150976
1960-07-01;0.0;0.0;0.07048633369268516;0.032701984003237504;0.0;0.01767643154784775;0.266411876131746;0.04471486655079855;0.01815791514399775;0.0;0.002000000000000615;0.01642097387530635;0.01264350066962545
1960-08-01;0.0;0.0;0.07254392883804958;0.03125242174513659;0.0;0.017650395562108956;0.24482978267702568;0.04620982510033302;0.01731099489804369;0.0;0.002333333333334051;0.016759794704953458;0.012320790804099925
1960-09-01;0.0;0.0;0.074601523983414;0.02980285948703567;0.0;0.017624359576370166;0.22324768922230534;0.0477047836498675;0.016464074652089634;0.0;0.0026666666666674867;0.017098615534600566;0.0119980809385744
1960-10-01;0.0;0.0;0.07665911912877843;0.028353297228934753;0.0;0.017598323590631376;0.201665595767585;0.04919974219940197;0.015617154406135576;0.0;0.0030000000000009225;0.017437436364247674;0.011675371073048876
1960-11-01;0.0;0.0;0.07871671427414287;0.026903734970833836;0.0;0.017572287604892583;0.18008350231286469;0.05069470074893645;0.014770234160181517;0.0;0.0033333333333343583;0.017776257193894782;0.01135266120752335
1960-12-01;0.0;0.0;0.08077430941950729;0.02545417271273292;0.0;0.01754625161915379;0.15850140885814434;0.05218965929847093;0.013923313914227459;0.0;0.003666666666667794;0.01811507802354189;0.011029951341997826
1961-01-01;0.0;0.0;0.08283190456487172;0.024004610454632;0.0;0.017520215633415;0.136919315403424;0.0536846178480054;0.0130763936682734;0.0;0.00400000000000123;0.018453898853189;0.0107072414764723
1961-02-01;0.0;0.0;0.07984349080998633;0.026446959642292985;0.0;0.019040330114294932;0.23500758033844282;0.054907099984169365;0.014012648529637784;0.0;0.004016317016318007;0.020512739669788664;0.010813949143601126
1961-03-01;0.0;0.0;0.07685507705510095;0.02888930882995397;0.0;0.020560444595174865;0.3330958452734617;0.05612958212033333;0.014948903391002168;0.0;0.004032634032634783;0.022571580486388333;0.01092065681072995
1961-04-01;0.0;0.0;0.07386666330021556;0.03133165801761495;0.0;0.0220805590760548;0.4311841102084805;0.0573520642564973;0.01588515825236655;0.0;0.00404895104895156;0.024630421302988;0.011027364477858775
1961-05-01;0.0;0.0;0.07087824954533017;0.03377400720527594;0.0;0.023600673556934734;0.5292723751434993;0.05857454639266126;0.016821413113730935;0.0;0.004065268065268336;0.026689262119587664;0.0111340721449876
1961-06-01;0.0;0.0;0.06788983579044479;0.03621635639293692;0.0;0.025120788037814666;0.6273606400785181;0.059797028528825236;0.017757667975095315;0.0;0.004081585081585113;0.02874810293618733;0.011240779812116424
1961-07-01;0.0;0.0;0.0649014220355594;0.038658705580597905;0.0;0.0266409025186946;0.7254489050135371;0.0610195106649892;0.018693922836459702;0.0;0.00409790209790189;0.030806943752786996;0.01134748747924525
1961-08-01;0.0;0.0;0.06191300828067402;0.041101054768258885;0.0;0.02816101699957453;0.8235371699485559;0.06224199280115317;0.019630177697824082;0.0;0.004114219114218666;0.032865784569386665;0.011454195146374075
1961-09-01;0.0;0.0;0.05892459452578863;0.043543403955919865;0.0;0.029681131480454467;0.9216254348835746;0.06346447493731713;0.020566432559188465;0.0;0.004130536130535443;0.03492462538598633;0.011560902813502898
1961-10-01;0.0;0.0;0.055936180770903246;0.04598575314358085;0.0;0.031201245961334396;1.0197136998185936;0.0646869570734811;0.02150268742055285;0.0;0.0041468531468522194;0.036983466202585996;0.011667610480631724
